secID,ticker,secShortName,endDate,NAV,publishDate,ACCUM_NAV,currencyCd,ADJUST_NAV,MA_5,MA_20,MA_60,EMA_5,EMA_20,EMA_60
000950.OFCN,950,易方达沪深300非银行金融ETF联接,2015-06-30,1.043,2015-07-01,1.043,CNY,1.043,1.0527400000000007,,,1.049250817016899,1.140383785369686,1.1698023830019215
000950.OFCN,950,易方达沪深300非银行金融ETF联接,2015-06-29,0.9677,2015-06-30,0.9677,CNY,0.9677,1.0707600000000006,,,1.0523762255253484,1.150635171689562,1.1742597311980887
000950.OFCN,950,易方达沪深300非银行金融ETF联接,2015-06-26,1.0153,2015-06-27,1.0153,CNY,1.0153,1.0952400000000009,,,1.0947143382880224,1.169892463829658,1.1815298178743956
000950.OFCN,950,易方达沪深300非银行金融ETF联接,2015-06-25,1.103,2015-06-26,1.103,CNY,1.103,,,,1.1344215074320336,1.1861662498159231,1.187388053392032
000950.OFCN,950,易方达沪深300非银行金融ETF联接,2015-06-24,1.1347,2015-06-25,1.1347,CNY,1.1347,,,,1.1501322611480504,1.1949211241051767,1.1903660398994589
000950.OFCN,950,易方达沪深300非银行金融ETF联接,2015-06-23,1.1331,2015-06-24,1.1331,CNY,1.1331,,,,1.1578483917220757,1.2012606157398735,1.1923331857439823
000950.OFCN,950,易方达沪深300非银行金融ETF联接,2015-06-19,1.0901,2015-06-20,1.0901,CNY,1.0901,,,,1.1702225875831134,1.2084359502421291,1.1944294072740882
000950.OFCN,950,易方达沪深300非银行金融ETF联接,2015-06-18,1.1439,2015-06-19,,,1.1439,,,,1.21028388137467,1.2208933885340465,1.1981270661603367
000950.OFCN,950,易方达沪深300非银行金融ETF联接,2015-06-17,1.1978,2015-06-18,1.1978,CNY,1.1978,1.214280000000001,1.2267049999999995,1.2081733333333335,1.21028388137467,1.2208933885340465,1.1981270661603367
000950.OFCN,950,易方达沪深300非银行金融ETF联接,2015-06-16,1.1924,2015-06-17,1.1924,CNY,1.1924,1.2230000000000008,1.2267449999999993,1.2069633333333336,1.2165258220620048,1.2233244920809645,1.198138676013311
000950.OFCN,950,易方达沪深300非银行金融ETF联接,2015-06-15,1.2066,2015-06-16,1.2066,CNY,1.2066,1.2352200000000007,1.2276999999999993,1.2055916666666668,1.2285887330930072,1.2265800281951473,1.1983427077163933
000950.OFCN,950,易方达沪深300非银行金融ETF联接,2015-06-12,1.2363,2015-06-13,1.2363,CNY,1.2363,1.2500000000000007,1.2247249999999996,1.2030983333333336,1.2395830996395107,1.22868342215791,1.1980486428289574
000950.OFCN,950,易方达沪深300非银行金融ETF联接,2015-06-11,1.2383,2015-06-12,1.2383,CNY,1.2383,1.2470600000000007,1.2217349999999996,1.200351666666667,1.2412246494592658,1.2278815789070776,1.1966840673113293
000950.OFCN,950,易方达沪深300非银行金融ETF联接,2015-06-10,1.2414,2015-06-11,1.2414,CNY,1.2414,1.2453400000000008,1.2204199999999996,1.1971933333333338,1.2426869741888984,1.2267847545149027,1.1951968234663672
000950.OFCN,950,易方达沪深300非银行金融ETF联接,2015-06-09,1.2535,2015-06-10,1.2535,CNY,1.2535,1.2377000000000007,1.2192249999999998,1.1936150000000005,1.2433304612833476,1.2252460773893323,1.193542601389966
000950.OFCN,950,易方达沪深300非银行金融ETF联接,2015-06-08,1.2805,2015-06-09,1.2805,CNY,1.2805,1.2287800000000009,1.2187949999999999,1.1893050000000005,1.238245691925021,1.222271488333009,1.1913918369952596
000950.OFCN,950,易方达沪深300非银行金融ETF联接,2015-06-05,1.2216,2015-06-06,1.2216,CNY,1.2216,1.2155200000000008,1.2163799999999998,1.184546666666667,1.2171185378875318,1.2161410507381563,1.1881890698847453
000950.OFCN,950,易方达沪深300非银行金融ETF联接,2015-06-04,1.2297,2015-06-05,1.2297,CNY,1.2297,1.2040800000000007,1.215585,1.1803150000000004,1.2148778068312975,1.2155663083848258,1.1869857388661562
000950.OFCN,950,易方达沪深300非银行金融ETF联接,2015-06-03,1.2032,2015-06-04,1.2032,CNY,1.2032,1.1928600000000007,1.2145949999999999,1.175883333333334,1.207466710246946,1.2140782190877186,1.1854440733396994
000950.OFCN,950,易方达沪深300非银行金融ETF联接,2015-06-02,1.2089,2015-06-03,1.2089,CNY,1.2089,1.2069200000000007,1.21517,1.1719800000000007,1.2096000653704189,1.2152235774570797,1.1848018078459759
000950.OFCN,950,易方达沪深300非银行金融ETF联接,2015-06-01,1.2142,2015-06-02,1.2142,CNY,1.2142,1.2220600000000008,1.21453,1.1680900000000005,1.2099500980556284,1.2158893988123978,1.183928144246561
000950.OFCN,950,易方达沪深300非银行金融ETF联接,2015-05-29,1.1644,2015-05-30,1.1644,CNY,1.1644,1.2336400000000007,1.2153950000000002,1.1642383333333337,1.2078251470834425,1.2160672838976363,1.182828066863772
000950.OFCN,950,易方达沪深300非银行金融ETF联接,2015-05-28,1.1736,2015-05-29,1.1736,CNY,1.1736,1.2488200000000007,1.21855,1.161296666666667,1.2295377206251634,1.2215077582915157,1.183499380786838
000950.OFCN,950,易方达沪深300非银行金融ETF联接,2015-05-27,1.2735,2015-05-28,1.2735,CNY,1.2735,1.2543400000000005,1.222105,1.1582183333333338,1.2575065809377455,1.2265525382456424,1.1838609190896054
000950.OFCN,950,易方达沪深300非银行金融ETF联接,2015-05-26,1.2846,2015-05-27,1.2846,CNY,1.2846,1.2393600000000005,1.22055,1.1541283333333336,1.249509871406618,1.221608687641516,1.1805785733042533
000950.OFCN,950,易方达沪深300非银行金融ETF联接,2015-05-25,1.2721,2015-05-26,1.2721,CNY,1.2721,1.2247400000000004,1.2187050000000001,1.1497750000000004,1.231964807109926,1.2149750385281617,1.1767591990415258
000950.OFCN,950,易方达沪深300非银行金融ETF联接,2015-05-22,1.2403,2015-05-23,1.2403,CNY,1.2403,1.1997400000000005,1.2168550000000002,1.145701666666667,1.2118972106648882,1.2089588929368809,1.1732486571384984
000950.OFCN,950,易方达沪深300非银行金融ETF联接,2015-05-21,1.2012,2015-05-22,1.2012,CNY,1.2012,1.1869800000000006,1.2184300000000001,1.141571666666667,1.1976958159973312,1.2056580147632312,1.1707725239219575
000950.OFCN,950,易方达沪深300非银行金融ETF联接,2015-05-20,1.1986,2015-05-21,1.1986,CNY,1.1986,1.1891400000000005,1.22293,1.1384250000000005,1.1959437239959967,1.2061275647217438,1.1696454545953805
000950.OFCN,950,易方达沪深300非银行金融ETF联接,2015-05-19,1.2115,2015-05-20,1.2115,CNY,1.2115,1.1929200000000004,1.224385,1.1352333333333335,1.1946155859939946,1.2069204723420028,1.1685695629623731
000950.OFCN,950,易方达沪深300非银行金融ETF联接,2015-05-18,1.1471,2015-05-19,1.1471,CNY,1.1471,1.1996000000000004,1.222885,1.1318233333333336,1.18617337899099,1.2064380587936832,1.166969138988563
000950.OFCN,950,易方达沪深300非银行金融ETF联接,2015-05-15,1.1765,2015-05-16,1.1765,CNY,1.1765,1.2166200000000003,1.2274349999999998,1.129511666666667,1.205710068486491,1.2126892977004238,1.1677123629385675
000950.OFCN,950,易方达沪深300非银行金融ETF联接,2015-05-14,1.212,2015-05-15,1.212,CNY,1.212,1.2224600000000003,1.2304,1.1267400000000003,1.2203151027297432,1.216502154080303,1.1673824960018586
000950.OFCN,950,易方达沪深300非银行金融ETF联接,2015-05-13,1.2175,2015-05-14,1.2175,CNY,1.2175,1.2220400000000005,1.2298749999999998,1.1233133333333334,1.2244726540946176,1.216976540370539,1.1657015438088643
000950.OFCN,950,易方达沪深300非银行金融ETF联接,2015-05-12,1.2449,2015-05-13,1.2449,CNY,1.2449,1.2214800000000003,1.2305349999999997,1.1197450000000002,1.22795898114193,1.2169213782664159,1.163742653624924
000950.OFCN,950,易方达沪深300非银行金融ETF联接,2015-05-11,1.2322,2015-05-12,1.2322,CNY,1.2322,1.2117200000000004,1.2298849999999997,1.115575,1.2194884717128818,1.2139726508046789,1.160661406308166
000950.OFCN,950,易方达沪深300非银行金融ETF联接,2015-05-08,1.2057,2015-05-09,1.2057,CNY,1.2057,1.2115800000000005,1.2302349999999997,1.1116066666666666,1.213132707569307,1.212051383194275,1.1579342536664141
000950.OFCN,950,易方达沪深300非银行金融ETF联接,2015-05-07,1.2099,2015-05-08,1.2099,CNY,1.2099,1.2159400000000005,1.2309199999999998,1.1081083333333335,1.216849061353974,1.2127209510547472,1.1561056332077855
000950.OFCN,950,易方达沪深300非银行金融ETF联接,2015-05-06,1.2147,2015-05-07,1.2147,CNY,1.2147,1.2229000000000005,1.2318049999999996,1.1045883333333333,1.2203235920309792,1.2130183848416343,1.1540371486539593
000950.OFCN,950,易方达沪深300非银行金融ETF联接,2015-05-05,1.1961,2015-05-06,1.1961,CNY,1.1961,1.2284400000000004,1.2304049999999997,1.1009133333333336,1.2231353880464915,1.2128410487843535,1.1516938894594442
000950.OFCN,950,易方达沪深300非银行金融ETF联接,2015-05-04,1.2315,2015-05-05,1.2315,CNY,1.2315,1.2387600000000005,1.2289349999999994,1.0975883333333336,1.2366530820699004,1.2146068294804733,1.1499704381581717
000950.OFCN,950,易方达沪深300非银行金融ETF联接,2015-04-30,1.2275,2015-05-01,1.2275,CNY,1.2275,1.2394800000000004,1.2242199999999994,1.0937000000000003,1.2392296231048971,1.2128246240518885,1.1467905616108185
000950.OFCN,950,易方达沪深300非银行金融ETF联接,2015-04-29,1.2447,2015-04-30,1.2447,CNY,1.2447,1.2483400000000002,1.2204049999999995,1.0899100000000002,1.245094434657505,1.2112760282247415,1.1436265214813168
000950.OFCN,950,易方达沪深300非银行金融ETF联接,2015-04-28,1.2424,2015-04-29,1.2424,CNY,1.2424,1.2576400000000003,1.2142699999999995,,1.2452916519862656,1.2077480983088607,1.1396430222536225
000950.OFCN,950,易方达沪深300非银行金融ETF联接,2015-04-27,1.2477,2015-04-28,1.2477,CNY,1.2477,1.2547000000000004,1.2084049999999995,,1.2467374779794869,1.2040895066108603,1.1355707200181107
000950.OFCN,950,易方达沪深300非银行金融ETF联接,2015-04-24,1.2351,2015-04-25,1.2351,CNY,1.2351,1.2414600000000005,1.2006549999999996,,1.2462562169691858,1.19948359026164,1.1311013706779576
000950.OFCN,950,易方达沪深300非银行金融ETF联接,2015-04-23,1.2718,2015-04-24,1.2718,CNY,1.2718,1.2420600000000004,1.1935649999999995,,1.2518343254545465,1.1957206445210435,1.1269312436768375
000950.OFCN,950,易方达沪深300非银行金融ETF联接,2015-04-22,1.2912,2015-04-23,1.2912,CNY,1.2912,1.2348600000000005,1.1843599999999994,,1.241851488179758,1.1876795798172932,1.1210860725542693
000950.OFCN,950,易方达沪深300非银行金融ETF联接,2015-04-21,1.2277,2015-04-22,1.2277,CNY,1.2277,1.2169200000000004,1.1748849999999995,,1.217177232261993,1.176733476830434,1.1141777512503719
000950.OFCN,950,易方达沪深300非银行金融ETF联接,2015-04-20,1.1815,2015-04-21,1.1815,CNY,1.1815,1.2175200000000004,1.1697599999999997,,1.2119158483905446,1.1713417853021746,1.1095364655090207
000950.OFCN,950,易方达沪深300非银行金融ETF联接,2015-04-17,1.2381,2015-04-18,1.2381,CNY,1.2381,1.2276000000000005,1.1661899999999996,,1.2271237725964173,1.170266593867112,1.1065735827678584
000950.OFCN,950,易方达沪深300非银行金融ETF联接,2015-04-16,1.2358,2015-04-17,1.2358,CNY,1.2358,1.2278200000000006,1.1571349999999996,,1.221635658888888,1.1630826225027209,1.1011186997742475
000950.OFCN,950,易方达沪深300非银行金融ETF联接,2015-04-15,1.2015,2015-04-16,1.2015,CNY,1.2015,1.2245400000000006,1.1489199999999995,,1.2145534883222247,1.1553764541824492,1.095490335305165
000950.OFCN,950,易方达沪深300非银行金融ETF联接,2015-04-14,1.2307,2015-04-15,1.2307,CNY,1.2307,1.2297600000000004,1.1412849999999994,,1.2210802324986911,1.150485068638723,1.0910249247460897
000950.OFCN,950,易方达沪深300非银行金融ETF联接,2015-04-13,1.2319,2015-04-14,1.2319,CNY,1.2319,1.2209600000000005,1.1310849999999995,,1.2162703487310635,1.1419716081411126,1.0850926478345415
000950.OFCN,950,易方达沪深300非银行金融ETF联接,2015-04-10,1.2392,2015-04-11,1.2392,CNY,1.2392,1.2079200000000005,1.1192349999999995,,1.2084555230552307,1.1324189174012307,1.0788035281416588
000950.OFCN,950,易方达沪深300非银行金融ETF联接,2015-04-09,1.2194,2015-04-10,1.2194,CNY,1.2194,1.1875200000000006,1.1070249999999997,,1.1930832844607955,1.121065114181027,1.0718702704823202
000950.OFCN,950,易方达沪深300非银行金融ETF联接,2015-04-08,1.2276,2015-04-09,1.2276,CNY,1.2276,1.1738800000000005,1.0944399999999996,,1.1799249265344838,1.1105982328937956,1.0654331454764336
000950.OFCN,950,易方达沪深300非银行金融ETF联接,2015-04-07,1.1867,2015-04-08,1.1867,CNY,1.1867,1.1527600000000005,1.0812499999999996,,1.1560873893758858,1.0981297385717608,1.0582878069636668
000950.OFCN,950,易方达沪深300非银行金融ETF联接,2015-04-03,1.1667,2015-04-04,1.1667,CNY,1.1667,1.1404400000000003,1.0703649999999998,,1.1407810836536756,1.0886787766008585,1.0525716592339194
000950.OFCN,950,易方达沪深300非银行金融ETF联接,2015-04-02,1.1372,2015-04-03,1.1372,CNY,1.1372,1.1256400000000004,1.0608049999999998,,1.1278216249596136,1.0803414303995906,1.047436833687705
000950.OFCN,950,易方达沪深300非银行金融ETF联接,2015-04-01,1.1512,2015-04-02,1.1512,CNY,1.1512,1.1168600000000004,1.0531,,1.1231324371567009,1.0742558072694695,1.0433529340005818
000950.OFCN,950,易方达沪深300非银行金融ETF联接,2015-03-31,1.122,2015-04-01,1.122,CNY,1.122,1.1041600000000005,1.044935,,1.1090986544658679,1.0660058183380998,1.0383887067170305
000950.OFCN,950,易方达沪深300非银行金融ETF联接,2015-03-30,1.1251,2015-03-31,1.1251,CNY,1.1251,1.1001000000000005,1.0382799999999999,,1.1026479808237253,1.059990324546924,1.0344927930770906
000950.OFCN,950,易方达沪深300非银行金融ETF联接,2015-03-27,1.0927,2015-03-28,1.0927,CNY,1.0927,1.1001200000000004,1.0334299999999998,,1.091421968951264,1.0529803525656036,1.030216605264449
000950.OFCN,950,易方达沪深300非银行金融ETF联接,2015-03-26,1.0933,2015-03-27,1.0933,CNY,1.0933,1.1036000000000006,1.0299649999999998,,1.090782953231851,1.0486936822008521,1.0272279765244232
000950.OFCN,950,易方达沪深300非银行金融ETF联接,2015-03-25,1.0877,2015-03-26,1.0877,CNY,1.0877,1.0963400000000003,1.0266849999999998,,1.0895244292715724,1.0438667872555765,1.0240230483750012
000950.OFCN,950,易方达沪深300非银行金融ETF联接,2015-03-24,1.1017,2015-03-25,1.1017,CNY,1.1017,1.0931000000000002,1.021925,,1.0904366445338327,1.039109527067869,1.0208885067208118
000950.OFCN,950,易方达沪深300非银行金融ETF联接,2015-03-23,1.1252,2015-03-24,1.1252,CNY,1.1252,1.0825200000000001,1.0174599999999998,,1.084804960999314,1.0322942527321737,1.0168485840565247
000950.OFCN,950,易方达沪深300非银行金融ETF联接,2015-03-20,1.1101,2015-03-21,1.1101,CNY,1.1101,1.06282,1.011555,,1.064607410289446,1.022141255630399,1.0113432872636061
000950.OFCN,950,易方达沪深300非银行金融ETF联接,2015-03-19,1.057,2015-03-20,1.057,CNY,1.057,1.0397800000000001,1.006395,,1.0418610627122293,1.012490086768979,1.0062391765759906
000950.OFCN,950,易方达沪深300非银行金融ETF联接,2015-03-18,1.0715,2015-03-19,1.0715,CNY,1.0715,1.0273800000000004,1.003965,,1.0342915677512532,1.0075844068027122,1.0035681652959285
000950.OFCN,950,易方达沪深300非银行金融ETF联接,2015-03-17,1.0488,2015-03-18,1.0488,CNY,1.0488,1.0066200000000003,1.0009000000000001,,1.0156872546036184,1.0005048611978262,0.9999254266942722
000950.OFCN,950,易方达沪深300非银行金融ETF联接,2015-03-16,1.0267,2015-03-17,1.0267,CNY,1.0267,0.9896200000000002,0.99878,,0.9991307523898284,0.9951259106600852,0.9972518676788549
000950.OFCN,950,易方达沪深300非银行金融ETF联接,2015-03-13,0.9949,2015-03-14,0.9949,CNY,0.9949,0.9780800000000003,0.9976149999999999,,0.9853459668345671,0.9915876634860796,0.9956067575108078
000950.OFCN,950,易方达沪深300非银行金融ETF联接,2015-03-12,0.995,2015-03-13,0.995,CNY,0.995,0.9742000000000003,0.9976049999999999,,0.9805688661703608,0.9912139365045517,0.9956471270574476
000950.OFCN,950,易方达沪深300非银行金融ETF联接,2015-03-11,0.9677,2015-03-12,0.9677,CNY,0.9677,0.9718200000000004,0.9975599999999998,,0.9733531087493081,0.9907835029625438,0.9956849692869376
000950.OFCN,950,易方达沪深300非银行金融ETF联接,2015-03-10,0.9638,2015-03-11,0.9638,CNY,0.9638,0.9758600000000003,0.9989649999999998,,0.9761797750659633,0.9934301419248391,0.9973626908176118
000950.OFCN,950,易方达沪深300非银行金融ETF联接,2015-03-09,0.9690000000000001,2015-03-10,0.9690000000000001,CNY,0.9690000000000001,0.9808800000000003,1.0007099999999998,,0.9823700303198667,0.9968595946254297,0.9994286239936913
000950.OFCN,950,易方达沪深300非银行金融ETF联接,2015-03-06,0.9755,2015-03-07,0.9755,CNY,0.9755,0.9927000000000004,1.0019699999999996,,0.9890556411997408,1.0001182678030711,1.0013549151913943
000950.OFCN,950,易方达沪深300非银行金融ETF联接,2015-03-05,0.9831,2015-03-06,0.9831,CNY,0.9831,1.0022800000000003,1.0030249999999996,,0.9958343678251103,1.0030319133184231,1.0030412568077933
000950.OFCN,950,易方达沪深300非银行金融ETF联接,2015-03-04,0.9879,2015-03-05,0.9879,CNY,0.9879,1.0112,1.0037799999999997,,1.0022028285234326,1.0054222032706601,1.0043839501981306
000950.OFCN,950,易方达沪深300非银行金融ETF联接,2015-03-03,0.9889,2015-03-04,0.9889,CNY,0.9889,1.0121200000000001,1.0043899999999997,,1.0093563940673276,1.007554776824387,1.0055322470195578
000950.OFCN,950,易方达沪深300非银行金融ETF联接,2015-03-02,1.0281,2015-03-03,1.0281,CNY,1.0281,1.01682,,,1.0195892070511934,1.0098631508013602,1.006733847502505
000950.OFCN,950,易方达沪深300非银行金融ETF联接,2015-02-27,1.0234,2015-02-28,1.0234,CNY,1.0234,1.01262,,,1.0153309292578985,1.00756400705667,1.0051286921692892
000950.OFCN,950,易方达沪深300非银行金融ETF联接,2015-02-26,1.0277,2015-02-27,1.0277,CNY,1.0277,1.0093200000000002,,,1.0112922948375789,1.0055251168736308,1.003697015546545
000950.OFCN,950,易方达沪深300非银行金融ETF联接,2015-02-25,0.9925,2015-02-26,0.9925,CNY,0.9925,1.00546,,,1.0030759333485106,1.0026014226724465,1.0017287174486575
000950.OFCN,950,易方达沪深300非银行金融ETF联接,2015-02-17,1.0124,2015-02-18,1.0124,CNY,1.0124,1.0090000000000001,,,1.008376003571913,1.0039696386181352,1.0025237363234563
000950.OFCN,950,易方达沪深300非银行金融ETF联接,2015-02-16,1.0071,2015-02-17,1.0071,CNY,1.0071,1.0078000000000003,,,1.0063570895934932,1.0027922244453689,1.0016260305770608
000950.OFCN,950,易方达沪深300非银行金融ETF联接,2015-02-13,1.0069,2015-02-14,1.0069,CNY,1.0069,1.0070600000000003,,,1.0059837159099723,1.0021691512723208,1.0010983992051283
000950.OFCN,950,易方达沪深300非银行金融ETF联接,2015-02-12,1.0084,2015-02-13,1.0084,CNY,1.0084,1.0046200000000003,,,1.0055220153789266,1.0014568370280463,1.0005019127630672
000950.OFCN,950,易方达沪深300非银行金融ETF联接,2015-02-11,1.0102,2015-02-12,1.0102,CNY,1.0102,1.0017600000000002,,,1.0040661922683742,1.0003618091167166,0.9996297737619684
000950.OFCN,950,易方达沪深300非银行金融ETF联接,2015-02-10,1.0064,2015-02-11,1.0064,CNY,1.0064,0.9988800000000001,,,1.0009451650150798,0.9987243105738045,0.9983658429966602
000950.OFCN,950,易方达沪深300非银行金融ETF联接,2015-02-09,1.0034,2015-02-10,1.0034,CNY,1.0034,0.9973400000000001,,,0.998144906368995,0.9973634905505773,0.9973151415122551
000950.OFCN,950,易方达沪深300非银行金融ETF联接,2015-02-06,0.9947,2015-02-07,0.9947,CNY,0.9947,0.9955000000000002,,,0.9954106740682,0.9962102136663126,0.9964340022856455
000950.OFCN,950,易方达沪深300非银行金融ETF联接,2015-02-05,0.9941,2015-02-06,0.9941,CNY,0.9941,0.9958800000000002,,,0.9957881010199128,0.996525814955751,0.9967164240020063
000950.OFCN,950,易方达沪深300非银行金融ETF联接,2015-02-04,0.9958,2015-02-05,0.9958,CNY,0.9958,0.9967,,,0.9967133834586468,0.9970914180697228,0.9972056681602155
000950.OFCN,950,易方达沪深300非银行金融ETF联接,2015-02-03,0.9987,2015-02-04,0.9987,CNY,0.9987,0.99756,,,0.9972393364928912,0.9974366835364634,0.997516026736441
000950.OFCN,950,易方达沪深300非银行金融ETF联接,2015-02-02,0.9942,2015-02-03,0.9942,CNY,0.9942,,,,0.996329230769231,0.9970335941396512,0.9971945312644628
000950.OFCN,950,易方达沪深300非银行金融ETF联接,2015-01-30,0.9966,2015-01-31,0.9966,CNY,0.9966,,,,0.9978421052631581,0.9981835970024981,0.9982611332284046
000950.OFCN,950,易方达沪深300非银行金融ETF联接,2015-01-29,0.9982,2015-01-30,0.9982,CNY,0.9982,,,,0.9989600000000002,0.9991025000000003,0.9991341666666662
000950.OFCN,950,易方达沪深300非银行金融ETF联接,2015-01-23,1.0001,2015-01-24,1.0001,CNY,1.0001,,,,1.0001000000000002,1.0001,1.0000999999999989
