index_code,date,open,close,low,high,volume,money,change,MA_5,MA_20,MA_60,EMA_5,EMA_20,EMA_60
sh000001,2014-07-10,2036.54,2038.34,2034.96,2045.53,9794381900.0,84748630822.0,-0.000132443054392,2052.056000000001,2048.498,2044.0381666666651,2047.7098658629,2047.428846483334,2048.020678702746
sh000001,2014-07-09,2061.64,2038.61,2037.6,2062.47,11330584100.0,97183492310.0,-0.012310436764,2057.0340000000006,2049.1665000000003,2045.5914999999984,2052.3947987943498,2048.3855671657902,2048.3488390654584
sh000001,2014-07-08,2058.13,2064.02,2047.2,2064.43,9505339300.0,81584449261.0,0.0019874490698,2061.196000000001,2049.9835,2047.123666666665,2059.2871981915246,2049.4145742358733,2048.678971036588
sh000001,2014-07-07,2058.13,2059.93,2050.89,2064.04,9716875400.0,81471314663.0,0.00026804248861900004,2058.4680000000008,2049.409,2048.2949999999983,2056.9207972872864,2047.8771609975443,2048.1589331706573
sh000001,2014-07-04,2062.36,2059.38,2054.22,2065.08,10500879200.0,83596436667.0,-0.00186794582666,2056.1480000000006,2047.9375,2049.050166666665,2055.4161959309295,2046.6084411025488,2047.7599115874468
sh000001,2014-07-03,2051.63,2063.23,2048.08,2066.64,12292658200.0,96182469062.0,0.00185052281761,2051.574000000001,2046.4665,2049.698499999998,2053.4342938963937,2045.2640664817645,2047.3660078677865
sh000001,2014-07-02,2049.49,2059.42,2044.04,2060.6,10955391100.0,89304983545.0,0.00440747353784,2046.6640000000011,2045.3489999999997,2049.6251666666653,2048.5364408445903,2043.372915585108,2046.8282420102682
sh000001,2014-07-01,2051.23,2050.38,2041.94,2052.64,9845740900.0,83499762384.0,0.0010027695773200001,2039.880000000001,2043.6195,2049.363166666665,2043.094661266885,2041.683748804593,2046.401399956067
sh000001,2014-06-30,2038.61,2048.33,2038.53,2052.34,9666659800.0,80011169570.0,0.00580257401142,2036.5900000000008,2043.039,2049.5066666666653,2039.4519919003271,2040.7683539419188,2046.2665312431632
sh000001,2014-06-27,2031.91,2036.51,2025.07,2043.98,9759201700.0,76710586646.0,-0.0010629442525700002,2031.7980000000007,2042.5829999999999,2049.492166666665,2035.0129878504906,2039.972391198963,2046.1965826591718
sh000001,2014-06-26,2025.66,2038.68,2025.31,2040.75,8095577800.0,66534274736.0,0.006504560350959999,2029.8300000000006,2042.7874999999997,2049.438833333332,2034.2644817757357,2040.3368534304325,2046.5249437741895
sh000001,2014-06-25,2030.43,2025.5,2018.36,2030.62,6753961000.0,55989137975.0,-0.00414419171545,2026.8420000000006,2043.3649999999998,2049.489333333332,2032.0567226636035,2040.5112590546887,2046.7908760651442
sh000001,2014-06-24,2023.7,2033.93,2021.75,2034.71,7121463400.0,61684910986.0,0.0047254324195500005,2032.8460000000007,2043.8184999999999,2049.8408333333323,2035.335083995405,2042.0913915867611,2047.5126062712743
sh000001,2014-06-23,2026.23,2024.37,2022.92,2033.32,7048516200.0,57772730103.0,-0.00113930508804,2039.4000000000008,2044.196,2050.336499999999,2036.0376259931074,2042.9504854379993,2047.9730372920314
sh000001,2014-06-20,2013.41,2026.67,2010.53,2027.15,6716724600.0,53224269342.0,0.0014522652422399999,2051.7220000000007,2044.7059999999997,2051.0521666666655,2041.8714389896609,2044.9063260104201,2048.773146879861
sh000001,2014-06-19,2054.62,2023.74,2017.65,2059.26,9291427400.0,74628946056.0,-0.0154627614729,2060.5320000000006,2044.437,2051.712333333332,2049.472158484491,2046.825939274675,2049.5224125140976
sh000001,2014-06-18,2064.38,2055.52,2051.75,2066.91,8724535000.0,70472931939.0,-0.00540911153928,2066.126000000001,2044.4975,2052.110333333332,2062.338237726736,2049.2560381456933,2050.396400339393
sh000001,2014-06-17,2080.48,2066.7,2064.67,2080.48,8780048100.0,70923265343.0,-0.009245041786049998,2066.0120000000006,2042.1275,2051.076333333332,2065.747356590104,2048.596673739977,2050.222717404682
sh000001,2014-06-16,2070.7,2085.98,2069.44,2087.32,9593977000.0,79953076117.0,0.007373298594930001,2063.178000000001,2039.0515000000003,2050.3268333333317,2065.271034885156,2046.691060449448,2049.664160164645
sh000001,2014-06-13,2049.21,2070.72,2048.62,2073.6,9717480600.0,82546974059.0,0.009261529268469999,2052.082000000001,2036.0775,2049.313833333332,2054.916552327734,2042.5553826020216,2048.4331026974855
sh000001,2014-06-12,2051.58,2051.71,2045.96,2057.11,8171118600.0,69306421819.0,-0.0015742490807500002,2043.930000000001,2033.7900000000002,2048.529666666665,2047.0148284916004,2039.5906860338134,2047.6776070082365
sh000001,2014-06-11,2049.13,2054.95,2045.41,2056.63,7444435400.0,63177390287.0,0.00117708274463,2041.764000000001,2033.6000000000004,2047.7401666666651,2044.6672427374003,2038.3149687742148,2047.5409142902547
sh000001,2014-06-10,2033.21,2052.53,2026.39,2052.77,7962371700.0,65406104835.0,0.0108495337606,2035.7400000000011,2033.3890000000006,2047.1428333333317,2039.5258641061005,2036.5639128557111,2047.2897561256902
sh000001,2014-06-09,2024.94,2030.5,2023.2,2045.26,6478831700.0,55139842258.0,0.000268971347162,2032.9880000000012,2033.4060000000009,2046.2288333333317,2033.0237961591504,2034.8832721036806,2047.1121187534825
sh000001,2014-06-06,2040.86,2029.96,2022.16,2041.57,6602174400.0,55124242502.0,-0.0053516182741,2034.7300000000014,2032.4380000000008,2045.739833333332,2034.2856942387255,2035.3446691672261,2047.6752479344304
sh000001,2014-06-05,2019.44,2040.88,2016.18,2041.7,6794953600.0,56376142155.0,0.00792361250354,2036.8580000000015,2031.7035000000008,2045.2249999999985,2036.448541358088,2035.9114764479866,2048.2757719926717
sh000001,2014-06-04,2037.99,2024.83,2012.91,2038.48,7241277100.0,57467546430.0,-0.00683646822695,2038.7280000000017,2030.163500000001,2045.508833333332,2034.232812037132,2035.3884739688274,2048.5264792267535
sh000001,2014-06-03,2039.2,2038.77,2037.3,2049.58,7158412400.0,59296437014.0,-0.00021576962081400002,2040.6760000000017,2030.324000000001,2046.0879999999986,2038.9342180556978,2036.4998922813354,2049.3297599741136
sh000001,2014-05-30,2040.39,2039.21,2031.37,2046.96,7514889800.0,62353642382.0,-0.0006777435012829999,2041.2180000000014,2029.753000000001,2046.3264999999985,2039.0163270835465,2036.2609335741076,2049.6877226687952
sh000001,2014-05-29,2051.84,2040.6,2039.24,2057.08,8124292100.0,69472513686.0,-0.00469850182516,2040.2900000000016,2029.1105000000011,2046.8641666666651,2038.9194906253194,2035.9505055292768,2050.042904560207
sh000001,2014-05-28,2034.56,2050.23,2029.34,2052.66,8133864200.0,68602224952.0,0.00769845151175,2036.4280000000012,2028.097500000001,2047.4414999999983,2038.079235937979,2035.4610850586746,2050.3630075407127
sh000001,2014-05-27,2039.79,2034.57,2032.84,2044.15,6757788900.0,55920518535.0,-0.0033852957370100003,2031.3720000000017,2025.7605000000008,2047.5426666666651,2032.0038539069685,2033.9064624332718,2050.3675163367425
sh000001,2014-05-26,2042.03,2041.48,2035.09,2045.38,7028122000.0,59840433362.0,0.00339482219576,2026.0820000000017,2025.8580000000006,2047.755666666665,2030.7207808604526,2033.8366163736164,2050.9030334497
sh000001,2014-05-23,2020.12,2034.57,2017.74,2034.57,6348806500.0,51464939986.0,0.00657205688461,2018.822000000002,2026.6355000000003,2047.751833333332,2025.3411712906786,2033.0320496761024,2051.2224632982393
sh000001,2014-05-22,2023.15,2021.29,2018.88,2041.96,7472847400.0,59501663401.0,-0.0018104141779200001,2017.208000000002,2028.2760000000003,2047.7459999999985,2020.7267569360179,2032.8701601683238,2051.786962689233
sh000001,2014-05-21,2001.31,2024.95,1991.06,2025.19,6181154700.0,48415094175.0,0.00838197337907,2017.9440000000018,2030.8530000000003,2048.669333333332,2020.4451354040266,2034.0891243965684,2052.820775283479
sh000001,2014-05-20,2011.85,2008.12,2002.76,2018.16,6134538200.0,49549015106.0,0.0014642055114200002,2022.5360000000014,2032.8970000000004,2050.148333333332,2018.1927031060397,2035.051137490944,2053.765563624849
sh000001,2014-05-19,2023.01,2005.18,1996.02,2023.27,6532943800.0,52975245931.0,-0.0105210747178,2031.0580000000016,2037.3785000000003,2052.3259999999987,2023.2290546590596,2037.885994068938,2055.312898463139
sh000001,2014-05-16,2023.6,2026.5,2012.69,2027.76,6635366000.0,51625885302.0,0.00075556525664,2040.5960000000014,2042.0640000000003,2054.615499999999,2032.253581988589,2041.328730286721,2057.012350087252
sh000001,2014-05-15,2044.38,2024.97,2022.86,2047.32,7584515400.0,59773445331.0,-0.011199710924799999,2037.5240000000013,2045.9950000000003,2056.1583333333324,2035.1303729828833,2042.8896492642707,2058.0466867586624
sh000001,2014-05-14,2049.27,2047.91,2042.74,2056.57,7201112500.0,56455292293.0,-0.0013741461568800002,2035.5840000000014,2049.8265,2057.9991666666656,2040.2105594743246,2044.775928134194,2059.167952478805
sh000001,2014-05-13,2055.08,2050.73,2043.55,2061.06,9722338800.0,73741718051.0,-0.0010439038790099999,2028.0180000000014,2054.0080000000003,2059.131499999999,2036.3608392114866,2044.44602583253,2059.5495857639085
sh000001,2014-05-12,2022.93,2052.87,2016.64,2055.51,11574207700.0,88097002894.0,0.0207524606752,2023.4800000000014,2057.9985,2059.925999999999,2029.1762588172298,2043.7845548675332,2059.8485610722423
sh000001,2014-05-09,2016.5,2011.14,2001.3,2020.45,7622424400.0,57505383717.0,-0.0020538150147300003,2018.3760000000016,2062.07,2060.877499999999,2017.3293882258445,2042.8281922220106,2060.085127617926
sh000001,2014-05-08,2006.85,2015.27,2005.69,2036.94,7786539300.0,59529365546.0,0.00258248042494,2021.420000000002,2066.775,2062.4196666666658,2020.4240823387665,2046.1637914032747,2061.7443218557137
sh000001,2014-05-07,2023.15,2010.08,2008.45,2024.63,7436019200.0,57558051925.0,-0.008853384404040002,2022.4340000000018,2070.9255000000003,2063.599666666666,2023.0011235081495,2049.415769445725,2063.319759282359
sh000001,2014-05-06,2024.26,2028.04,2021.49,2038.71,7460941100.0,57548110850.0,0.000337878997885,2021.1160000000018,2073.3630000000003,2064.1733333333327,2029.461685262224,2053.556376755801,2065.12454033606
sh000001,2014-05-05,2022.18,2027.35,2007.35,2028.96,7993339500.0,60093487736.0,0.000491028732337,2022.8120000000017,2074.1459999999997,2064.2573333333326,2030.1725278933357,2056.2423111511484,2066.3816746903385
sh000001,2014-04-30,2020.44,2026.36,2016.58,2029.54,7452857800.0,57677357948.0,0.0029782101140300005,2028.7480000000019,2075.728,2064.6333333333328,2031.5837918400032,2059.2836070617955,2067.7048163584673
sh000001,2014-04-29,2001.9,2020.34,1997.64,2021.68,7622127500.0,56776480980.0,0.00841233309724,2036.9520000000018,2076.783,2064.8358333333326,2034.1956877600046,2062.749249910406,2069.106372849295
sh000001,2014-04-28,2033.34,2003.49,2000.14,2035.99,8979526200.0,68541492566.0,-0.0162198339421,2047.4500000000019,2077.4314999999997,2065.0518333333325,2041.1235316400068,2067.213381479922,2070.759515711459
sh000001,2014-04-25,2060.54,2036.52,2035.57,2065.64,9304233300.0,74155877478.0,-0.00997261589872,2059.918000000002,2079.3424999999997,2065.900166666666,2059.9402974600102,2073.9211058462297,2073.0399031372253
sh000001,2014-04-24,2064.16,2057.03,2056.19,2075.76,7818595500.0,64407532370.0,-0.0050058479758500005,2072.1640000000016,2079.846,2065.994499999999,2071.6504461900154,2077.8580643563596,2074.277902360489
sh000001,2014-04-23,2068.08,2067.38,2059.11,2076.35,7853152100.0,66156169573.0,-0.00262877195488,2080.5360000000014,2080.178,2065.906499999999,2078.960669285023,2080.0504921833444,2074.86259479329
sh000001,2014-04-22,2062.79,2072.83,2047.33,2073.66,9871988200.0,82468105678.0,0.0033908954578000003,2088.084000000001,2080.1745,2064.921999999999,2084.7510039275344,2081.384228202644,2075.1162500477676
sh000001,2014-04-21,2085.98,2065.83,2065.23,2103.08,9637836900.0,81654552342.0,-0.0152172710926,2093.838000000001,2079.8469999999998,2063.5623333333324,2090.7115058913014,2082.2846732766066,2075.1937525681687
sh000001,2014-04-18,2091.48,2097.75,2081.19,2099.64,8815569500.0,72555982418.0,-0.0005417161969330001,2106.980000000001,2078.9365,2062.5476666666655,2103.1522588369517,2084.0167441478284,2075.5111785753033
sh000001,2014-04-17,2108.95,2098.89,2095.71,2110.72,8989632500.0,74257033528.0,-0.00296277365397,2113.5380000000014,2073.723,2061.313499999999,2105.853388255427,2082.5711382686522,2074.757294031939
sh000001,2014-04-16,2097.21,2105.12,2092.16,2112.05,8936165700.0,75099477740.0,0.0016753893817100002,2120.6200000000017,2069.8650000000002,2060.054499999999,2109.33508238314,2080.8533633495626,2073.939206818722
sh000001,2014-04-15,2125.9,2101.6,2098.15,2125.9,10753115100.0,91135360828.0,-0.0140452508727,2120.644000000001,2065.8689999999997,2058.7498333333324,2111.44262357471,2078.2989805442535,2072.882191526179
sh000001,2014-04-14,2127.41,2131.54,2116.61,2134.43,10207785300.0,86591714588.0,0.0004679560412330001,2119.9800000000014,2061.9725,2057.2158333333323,2116.363935362065,2075.8462416541743,2071.908669115705
sh000001,2014-04-11,2130.37,2130.54,2120.18,2138.65,13176835900.0,111637000000.0,-0.00176076465352,2105.438000000001,2055.6124999999997,2055.2451666666657,2108.7759030430975,2069.983740775666,2069.8871878249915
sh000001,2014-04-10,2105.88,2134.3,2098.08,2146.67,15678960900.0,129842000000.0,0.0138050965283,2088.0700000000015,2050.0409999999997,2053.529833333332,2097.893854564646,2063.6093976994202,2067.8310759084384
sh000001,2014-04-09,2100.65,2105.24,2095.64,2108.75,10534047100.0,87366776078.0,0.00331366011465,2073.0080000000016,2043.2104999999997,2052.030499999999,2079.6907818469685,2056.1682816677794,2065.5777964289273
sh000001,2014-04-08,2054.53,2098.28,2052.9,2102.45,13337098300.0,107966000000.0,0.0191628161806,2061.452000000002,2038.0065,2051.0651666666654,2066.9161727704527,2051.0028376328087,2064.233255965929
sh000001,2014-04-04,2037.55,2058.83,2035.22,2060.1,8318905600.0,66368648237.0,0.007402742669920001,2048.4580000000014,2033.0459999999998,2050.188999999999,2051.234259155679,2046.0262942257352,2063.079076698366
sh000001,2014-04-03,2063.5,2043.7,2037.45,2066.01,10861842100.0,79480900734.0,-0.00742403549705,2045.0340000000015,2033.0,2050.5941666666654,2047.436388733518,2044.678535723181,2063.223119951591
sh000001,2014-04-02,2049.42,2058.99,2046.74,2060.78,10265852500.0,77940636053.0,0.005630390825709999,2045.6120000000014,2033.7940000000003,2051.688999999999,2049.304583100277,2044.7815394835156,2063.884952716969
sh000001,2014-04-01,2031.01,2047.46,2028.1,2050.68,8328657600.0,64512636953.0,0.00696107718169,2046.5480000000014,2033.4985000000004,2052.638833333332,2044.461874650415,2043.2859120607277,2064.050891635847
sh000001,2014-03-31,2043.05,2033.31,2024.19,2048.13,9435653600.0,71573688750.0,-0.00411713307264,2050.5180000000014,2034.6990000000005,2053.473333333332,2042.9628119756223,2042.8465343829096,2064.6133238918746
sh000001,2014-03-28,2046.85,2041.71,2035.24,2060.13,12168196500.0,94221958284.0,-0.0023825019984499997,2057.112000000002,2036.7955000000006,2054.6056666666655,2047.7892179634334,2043.8503801074264,2065.674510378858
sh000001,2014-03-27,2060.81,2046.59,2042.71,2073.98,11914937400.0,94996460806.0,-0.00827748622599,2058.2940000000017,2037.5250000000008,2055.128833333332,2050.82882694515,2044.0756832766294,2066.4869116709724
sh000001,2014-03-26,2070.57,2063.67,2057.65,2074.57,10261111600.0,80463446277.0,-0.00176122508902,2047.6720000000016,2037.5630000000008,2056.1248333333324,2052.9482404177247,2043.81101835838,2067.1614218885165
sh000001,2014-03-25,2063.32,2067.31,2057.49,2079.55,13182223200.0,100174000000.0,0.000499448525586,2039.2840000000015,2036.442000000001,2056.6121666666654,2047.5873606265866,2041.720599238209,2067.2797821822855
sh000001,2014-03-24,2050.83,2066.28,2043.33,2074.06,14770008500.0,110244000000.0,0.00911302346775,2030.8620000000017,2034.787500000001,2056.9854999999993,2037.7260409398798,2039.026978105388,2067.27875778676
sh000001,2014-03-21,1987.68,2047.62,1986.07,2052.47,14447765600.0,109438000000.0,0.0271585504538,2022.3400000000015,2035.3080000000014,2057.293999999999,2023.4490614098195,2036.158238958586,2067.31261612629
sh000001,2014-03-20,2017.22,1993.48,1993.0,2030.85,11033304800.0,88630977588.0,-0.0139756268629,2013.6840000000016,2038.6115000000013,2058.6301666666654,2011.363592114729,2034.9517377963316,2067.9802061293603
sh000001,2014-03-19,2019.98,2021.73,2002.44,2022.18,9518079700.0,79473241174.0,-0.0017094641703800002,2018.8100000000018,2045.876500000001,2061.210333333332,2020.3053881720932,2039.3171838801572,2070.505807749409
sh000001,2014-03-18,2026.22,2025.2,2020.41,2034.92,9677719300.0,83580456683.0,0.0007525919454380001,2014.0020000000018,2051.917500000001,2063.366166666666,2019.5930822581397,2041.1684663938588,2072.159340646382
sh000001,2014-03-17,2009.88,2023.67,1999.25,2024.37,8625037400.0,72017781997.0,0.00964607284496,2009.1940000000018,2056.6110000000012,2065.6271666666657,2016.7896233872093,2042.8493575932127,2073.751297854834
sh000001,2014-03-14,2008.83,2004.34,1990.98,2017.91,8777511100.0,69925888157.0,-0.00731609109157,2004.2740000000017,2062.1985000000013,2068.500666666666,2013.349435080814,2044.8682373398676,2075.449095940095
sh000001,2014-03-13,2000.7,2019.11,1996.53,2029.12,10097811600.0,77979057254.0,0.0107218730415,2014.9880000000016,2067.7740000000013,2071.8083333333325,2017.8541526212207,2049.1343675861717,2077.8597601638426
sh000001,2014-03-12,1996.24,1997.69,1974.38,2011.06,10136171900.0,79293072715.0,-0.00173149832822,2023.0820000000015,2071.7385000000013,2074.8926666666657,2017.2262289318307,2052.294827332086,2079.851436676494
sh000001,2014-03-11,1994.42,2001.16,1985.6,2008.07,9270526500.0,76870326506.0,0.00104648923372,2034.1600000000012,2077.352000000001,2078.8893333333326,2026.994343397746,2058.042703893361,2082.636800339267
sh000001,2014-03-10,2042.35,1999.07,1995.55,2042.63,11569666600.0,95032992605.0,-0.0285936008801,2048.222000000001,2082.477500000001,2082.8399999999992,2039.9115150966188,2064.030356934771,2085.398961811829
sh000001,2014-03-07,2058.38,2057.91,2050.47,2079.49,10370954000.0,89332133920.0,-0.0008108457169380001,2063.456000000001,2086.827500000001,2086.8073333333323,2060.3322726449283,2070.868289243699,2088.3256258694737
sh000001,2014-03-06,2050.03,2059.58,2030.95,2065.79,10929013300.0,92561446561.0,0.0031630464218699995,2063.134000000001,2086.1570000000006,2089.9598333333324,2061.543408967392,2072.2323196904053,2089.3567582238675
sh000001,2014-03-05,2073.3,2053.08,2050.18,2074.82,10773308200.0,91623332621.0,-0.00887725787399,2060.688000000001,2084.832000000001,2093.1628333333324,2062.525113451088,2073.564142815712,2090.3662351955836
sh000001,2014-03-04,2068.11,2071.47,2050.13,2074.03,11592579200.0,101116000000.0,-0.00181280674237,2058.322000000001,2084.673500000001,2095.989333333332,2067.2476701766323,2075.7203683752628,2091.6302987991826
sh000001,2014-03-03,2052.08,2075.24,2047.07,2078.33,12746089100.0,104981000000.0,0.00920730515265,2050.872000000001,2083.0255000000006,2098.254333333332,2065.1365052649485,2076.167775572659,2092.3137677569607
sh000001,2014-02-28,2040.62,2056.3,2020.94,2058.49,11163790700.0,95684072094.0,0.004370519216510001,2051.162000000001,2080.928500000001,2100.6753333333318,2060.0847578974226,2076.265436159255,2092.892599961234
sh000001,2014-02-27,2045.1,2047.35,2036.39,2068.31,13216385200.0,112876000000.0,0.0029883591165,2062.6400000000017,2080.833000000001,2103.3931666666654,2061.9771368461334,2078.3670610181266,2094.133160952033
sh000001,2014-02-26,2026.61,2041.25,2014.38,2041.63,11011268700.0,96117707808.0,0.0034583297078600002,2080.9260000000017,2080.574500000001,2105.9551666666653,2069.2907052692,2081.632014809513,2095.719207772823
sh000001,2014-02-25,2077.29,2034.22,2026.54,2087.62,14013297800.0,127824000000.0,-0.0204494083362,2101.186000000002,2081.099500000001,2108.318833333332,2083.3110579038,2085.8827532105206,2097.5658346111213
sh000001,2014-02-24,2099.72,2076.69,2058.79,2099.72,12355530800.0,107202000000.0,-0.017508219027099998,2118.1560000000018,2079.804000000001,2110.8504999999986,2107.8565868556993,2091.3209377590056,2099.713407167003
sh000001,2014-02-21,2131.59,2113.69,2098.33,2132.7,11766265100.0,99514289373.0,-0.0117305082986,2129.902000000002,2075.5320000000006,2112.845333333332,2123.4398802835485,2092.8610364704828,2100.4939578946
sh000001,2014-02-20,2152.89,2138.78,2136.48,2177.98,15705227600.0,130938000000.0,-0.00176051572096,2130.3340000000017,2070.0950000000003,2114.3799999999987,2128.3148204253225,2090.668513993687,2100.0465773982532
sh000001,2014-02-19,2116.92,2142.55,2111.17,2152.96,15126124600.0,127818000000.0,0.0110841285736,2122.2580000000016,2064.3410000000003,2115.5104999999985,2123.0822306379832,2085.604147045643,2098.7334069349263
sh000001,2014-02-18,2134.14,2119.07,2113.13,2134.14,14286930800.0,129787000000.0,-0.00765612304868,2115.740000000001,2058.3810000000003,2116.353499999999,2113.3483459569743,2079.6098467346433,2097.2478962551477
sh000001,2014-02-17,2124.88,2135.42,2117.69,2136.45,14024444300.0,126214000000.0,0.00924782876653,2112.660000000001,2053.7695,2117.6559999999986,2110.487518935461,2075.45614639091,2096.5080596847233
sh000001,2014-02-14,2097.32,2115.85,2095.09,2116.19,11151795000.0,97399672623.0,0.00831442607967,2102.7900000000013,2047.4765,2117.662833333332,2098.0212784031914,2069.14416180046,2095.1888186836813
sh000001,2014-02-13,2106.93,2098.4,2096.97,2122.83,14653263400.0,124377000000.0,-0.00547594616947,2088.5200000000013,2042.3490000000002,2117.407166666665,2089.106917604787,2064.22775777944,2094.488334155835
sh000001,2014-02-12,2103.83,2109.96,2096.51,2110.9,12633318600.0,110804000000.0,0.00298715911376,2075.456000000001,2038.8100000000002,2117.232833333332,2084.460376407181,2060.630679650946,2094.3557146627204
sh000001,2014-02-11,2086.18,2103.67,2082.52,2111.06,14221132400.0,125267000000.0,0.00843884688268,2063.4460000000013,2035.529,2117.5129999999986,2071.7105646107707,2055.4381196141826,2093.8266706647037
sh000001,2014-02-10,2049.98,2086.07,2049.98,2087.98,12433183300.0,112723000000.0,0.0203326294927,2050.4140000000016,2032.7115000000001,2117.6096666666654,2055.7308469161558,2050.3610795735467,2093.492942934315
sh000001,2014-02-07,2022.32,2044.5,2014.7,2044.73,7359875500.0,67829921866.0,0.00561413380565,2039.8600000000013,2030.6935,2117.9439999999986,2040.5612703742331,2046.6022458444277,2093.744611429187
sh000001,2014-01-30,2045.93,2033.08,2031.47,2045.93,6261518400.0,58264498308.0,-0.00821058834663,2041.838000000001,2032.6255,2119.3589999999986,2038.5919055613494,2046.8235348806843,2095.4142173604614
sh000001,2014-01-29,2042.18,2049.91,2039.77,2051.58,7386546200.0,67694123639.0,0.0055928022043500005,2043.6580000000013,2036.441,2121.1344999999983,2041.3478583420242,2048.2702227628706,2097.527630459601
sh000001,2014-01-28,2036.4,2038.51,2026.99,2047.13,7252904300.0,65751604445.0,0.00256381252152,2044.0260000000012,2039.7445,2122.923333333332,2037.0667875130362,2048.0976146326448,2099.14209448753
sh000001,2014-01-27,2044.27,2033.3,2029.63,2044.85,8881542600.0,81914219452.0,-0.010266784527999999,2037.9860000000012,2042.6954999999998,2124.775333333332,2036.3451812695541,2049.1068372255622,2101.197823968022
sh000001,2014-01-24,2037.67,2054.39,2034.45,2060.99,9294792100.0,82346176543.0,0.005979884241350001,2029.5760000000014,2046.0929999999996,2126.7129999999984,2037.867771904331,2050.7707148282666,2103.4999131532463
sh000001,2014-01-23,2048.33,2042.18,2039.05,2052.53,8421058500.0,76083326567.0,-0.0046638258383500004,2019.6880000000015,2047.0284999999997,2128.166666666665,2029.6066578564964,2050.3897374417647,2105.1650059746344
sh000001,2014-01-22,2009.97,2051.75,2008.93,2052.34,9889285600.0,84126659381.0,0.021628102790700002,2015.9920000000016,2050.2369999999996,2130.1379999999986,2023.3199867847443,2051.2539203303804,2107.300555032194
sh000001,2014-01-21,1992.02,2008.31,1992.02,2014.15,5984491100.0,52017917403.0,0.008567469829300001,2010.3120000000017,2052.294999999999,2131.4231666666656,2009.1049801771162,2051.201701417788,2109.18404790096
sh000001,2014-01-20,2001.89,1991.25,1984.82,2005.94,5627124700.0,48298781024.0,-0.0068310964518300005,2014.0180000000018,2056.3649999999993,2133.515833333332,2009.5024702656742,2055.716617356558,2112.6043017081292
sh000001,2014-01-17,2017.52,2004.95,2001.33,2017.87,6730572000.0,57039564098.0,-0.00926619100351,2017.6800000000017,2061.0419999999995,2135.8776666666654,2018.628705398511,2062.502577078393,2116.718995134496
sh000001,2014-01-16,2022.54,2023.7,2014.41,2034.71,7275571900.0,62829760799.0,0.000174463315258,2019.3500000000015,2067.1839999999997,2138.5338333333325,2025.4680580977665,2068.5607430867362,2120.5087157162748
sh000001,2014-01-15,2024.23,2023.35,2010.2,2027.41,6743622200.0,57740358255.0,-0.00172386402098,2020.1340000000014,2073.4134999999997,2141.190666666666,2026.3520871466496,2073.2829265696287,2123.7912098561956
